Cell_ID,X_Coordinate,Y_Coordinate,Assigned_Cell_Type,Assignment_Probability,Is_Top_75_Percent,ROI_Region,In_E_Region,In_MVL_Region
CR158ee290a-338,12777.834166666667,17023.681249999998,Ex_DACH2_RORB,0.003570401,True,e,True,False
CR158ee290a-3380,16167.90625,11433.441249999998,Ex_DACH2_MGAT4C,0.0011626546,True,outside,False,False
CR158ee290a-3381,21970.499642857143,10980.40107142857,Ex_SATB2_FOXP2,0.0016955335,True,outside,False,False
CR158ee290a-3382,19025.13235294117,15370.25411764706,Ex_SATB2_OVOA,0.0021561356,True,outside,False,False
CR158ee290a-3383,10725.14,9818.71875,Inh_MGE_like_SST_PVALB,0.0005693212,True,outside,False,False
CR158ee290a-3384,14128.655,11025.29333333333,Ex_SATB2_SOX6,0.00035828224,True,outside,False,False
CR158ee290a-3385,19031.579655172416,5979.102068965517,Ex_SATB2_ZNF385B,0.0019832046,True,outside,False,False
CR158ee290a-3386,21512.28583333333,10066.588333333331,Ex_KIAA1217,0.003987166,True,outside,False,False
CR158ee290a-3387,21877.577999999998,12224.688,Ex_SATB2_FOXP2,0.0021956444,True,outside,False,False
CR158ee290a-3388,29432.24461538461,4275.637692307692,Inh_MGE_like_SST_SLC24A2,0.004919492,True,outside,False,False
CR158ee290a-3389,28478.29260869565,17069.199130434783,Ex_DACH2_CEMIP,0.0048215445,True,outside,False,False
CR158ee290a-339,24179.522500000003,9825.243125,Inh_MGE_like_SST_SLC24A2,0.0010473714,True,outside,False,False
CR158ee290a-3390,10662.287857142856,17719.170714285712,Inh_LGE_like_FOXP1_DGKH,0.0013634556,True,outside,False,False
CR158ee290a-3391,22431.77142857143,16873.07,Ex_KIAA1217,0.0018185378,True,outside,False,False
CR158ee290a-3392,14367.627,4421.145,Ex_SATB2_FOXP2,0.0019699028,True,outside,False,False
CR158ee290a-3393,26320.710666666662,15170.360666666667,Ex_SATB2_ZNF385B,0.0010724866,True,outside,False,False
CR158ee290a-3394,20232.02,8837.487777777778,Ex_SATB2_SOX6,0.0007075101,True,outside,False,False
CR158ee290a-3395,15230.24,17422.006666666668,Inh_MGE_like_SST_SLC24A2,0.0008851202,True,outside,False,False
CR158ee290a-3396,29277.57259259259,11464.534444444444,Ex_BCL6,0.00260867,True,outside,False,False
CR158ee290a-3397,8529.390000000001,20526.41307692308,Ex_DACH2_LHX2,0.0028487726,True,outside,False,False
CR158ee290a-3398,23078.109285714287,12871.705,Ex_SATB2_ZNF385B,0.0008281625,True,outside,False,False
CR158ee290a-3399,12923.446666666669,13673.472222222224,Ex_SATB2_OVOA,0.00050525926,True,e,True,False
CR158ee290a-34,21471.129523809526,16623.39142857143,Ex_BCL6,0.0015707593,True,outside,False,False
CR158ee290a-340,4873.03,11727.717857142856,Ex_DACH2_GRIK4,0.0017648067,True,outside,False,False
CR158ee290a-3400,23719.98785714286,14618.360714285713,Ex_DACH2_RORB,0.0029044074,True,outside,False,False
CR158ee290a-3401,10323.21388888889,22572.219444444447,Inh_OB_CPA6,0.0019702034,True,outside,False,False
CR158ee290a-3402,11424.66111111111,13125.115555555554,Ex_DACH2_RORB,0.010539276,True,e,True,False
CR158ee290a-3403,20735.376875,10280.885625,Ex_SATB2_ZNF385B,0.0010367577,True,outside,False,False
CR158ee290a-3404,28578.37304347826,12615.243478260869,Ex_SATB2_OVOA,0.0019762372,True,outside,False,False
CR158ee290a-3405,26494.257131410253,4828.728705128205,Ex_DACH2_LHX2,0.002450097,True,outside,False,False
CR158ee290a-3406,14027.683599999998,778.2016,Ex_KIAA1217,0.001579689,True,outside,False,False
CR158ee290a-3407,11878.323750000001,6925.447499999999,Inh_MGE_like_SST_SLC24A2,0.0035001554,True,mvl,False,True
CR158ee290a-3408,13275.03846153846,17423.644615384615,Inh_MGE_like_SST_ABI3BP,0.0047179367,True,outside,False,False
CR158ee290a-3409,15630.444166666666,15873.774166666668,Ex_DACH2_GRIK4,0.0021003908,True,outside,False,False
CR158ee290a-341,29683.311,6078.569,Ex_SATB2_FOXP2,0.0014879564,True,outside,False,False
CR158ee290a-3410,7723.5,17532.817000000003,Ex_SATB2_OVOA,0.00072307576,True,outside,False,False
CR158ee290a-3411,27277.36555555556,10426.645555555557,Ex_DACH2_NR4A3,0.005669774,True,outside,False,False
CR158ee290a-3412,18197.648392857143,8721.593214285715,Ex_SATB2_ZNF385B,0.0021222786,True,outside,False,False
CR158ee290a-3413,8683.722105263158,8379.634736842105,Inh_MGE_like_SST_SLC24A2,0.005731844,True,outside,False,False
CR158ee290a-3414,11075.345454545452,6081.209090909091,Ex_SATB2_SOX6,0.0006115331,True,mvl,False,True
CR158ee290a-3415,9870.192,18823.478,Ex_DACH2_GRIK4,0.001352672,True,outside,False,False
CR158ee290a-3416,12778.63,13223.217857142858,Inh_LGE_like_FOXP2,0.0012492897,True,e,True,False
CR158ee290a-3417,21068.74111111111,14179.675555555556,Ex_SATB2_ZNF385B,0.003261163,True,outside,False,False
CR158ee290a-3418,8675.98625,23226.089375,Inh_MGE_like_SST_PVALB,0.00091031776,True,outside,False,False
CR158ee290a-3419,18772.421818181818,16888.444545454546,Ex_DACH2_ADAMTS5,0.0011232041,True,outside,False,False
CR158ee290a-342,32276.56,9820.883846153847,Ex_SATB2_OVOA,0.0006722995,True,outside,False,False
CR158ee290a-3420,12637.116666666669,13621.710000000001,Ex_DACH2_ADAMTS5,0.0010004634,True,e,True,False
CR158ee290a-3421,5781.8690000000015,12719.765,Ex_DACH2_ADAMTS5,0.0010934081,True,e,True,False
CR158ee290a-3422,15973.115833333335,8134.575833333333,Ex_KIAA1217,0.0014901567,True,outside,False,False
CR158ee290a-3423,10071.923333333334,8676.458333333334,Inh_MGE_like_SST_PVALB,0.0009280478,True,outside,False,False
CR158ee290a-3424,13883.947999999999,10177.232,Ex_DACH2_GRIK4,0.004014736,True,e,True,False
CR158ee290a-3425,10118.286666666669,7772.791111111111,Ex_DACH2_ADAMTS5,0.0010800764,True,outside,False,False
CR158ee290a-3426,26874.784545454542,13876.472727272727,Inh_MGE_like_SST_SLC24A2,0.00056093675,True,outside,False,False
CR158ee290a-3427,22224.97,2371.7,Ex_DACH2_GRIK4,0.0032541514,True,outside,False,False
CR158ee290a-3428,3332.972142857143,12772.147142857142,Inh_OB_CPA6,0.008088571,True,outside,False,False
CR158ee290a-3429,22429.640833333327,17536.99,Inh_MGE_like_SST_PVALB,0.0010949012,True,outside,False,False
CR158ee290a-343,9726.91588235294,15785.515882352942,Ex_DACH2_ADAMTS5,0.0007248369,True,e,True,False
CR158ee290a-3430,26471.764000000003,13514.802,Ex_DACH2_LHX2,0.00150164,True,outside,False,False
CR158ee290a-3431,10222.026,13727.638666666666,Ex_DACH2_ADAMTS5,0.00081601454,True,e,True,False
CR158ee290a-3432,8475.66,15424.284615384617,Ex_DACH2_LHX2,0.0022764655,True,e,True,False
CR158ee290a-3433,15027.37625,8273.18625,Inh_MGE_like_SST_ABI3BP,0.004559828,True,outside,False,False
CR158ee290a-3434,12180.132727272729,9379.411818181818,Ex_SATB2_OVOA,0.0017101702,True,outside,False,False
CR158ee290a-3435,17974.751666666667,10370.7075,Ex_DACH2_NR4A3,0.0026234875,True,outside,False,False
CR158ee290a-3436,4167.298947368421,12681.845789473684,Inh_MGE_like_SST_ABI3BP,0.0044903075,True,outside,False,False
CR158ee290a-3437,5422.068461538462,11025.956153846151,Ex_DACH2_RORB,0.0011233668,True,e,True,False
CR158ee290a-3438,30034.299230769237,5774.366153846154,Ex_SATB2_OVOA,0.0020655175,True,outside,False,False
CR158ee290a-3439,27475.0,12874.281333333334,Ex_DACH2_ADAMTS5,0.00042912658,True,outside,False,False
CR158ee290a-344,9922.083076923078,9525.284615384617,Ex_DACH2_MGAT4C,0.0012690219,True,outside,False,False
CR158ee290a-3440,16628.135714285712,1322.7428571428572,Ex_DACH2_MGAT4C,0.0010924536,True,outside,False,False
CR158ee290a-3441,13524.5075,17578.5225,Ex_DACH2_ZMAT4,0.0020867242,True,outside,False,False
CR158ee290a-3442,6725.781666666667,21123.22583333333,Ex_DACH2_RORB,0.0027277723,True,outside,False,False
CR158ee290a-3443,7926.63375,18164.45875,Ex_SATB2_OVOA,0.0014530589,True,outside,False,False
CR158ee290a-3444,18729.778461538463,14876.584615384616,Inh_MGE_like_SST_PVALB,0.0009885072,True,outside,False,False
CR158ee290a-3445,14273.56375,17382.59625,Ex_SATB2_FOXP2,0.0008113684,True,outside,False,False
CR158ee290a-3446,4831.049999999999,15423.110555555557,Ex_DACH2_ZMAT4,0.0013579616,True,outside,False,False
CR158ee290a-3447,8162.918571428571,7725.754285714285,Ex_SATB2_ZNF385B,0.0034199632,True,outside,False,False
CR158ee290a-3448,5628.922857142857,18480.91642857143,Ex_BCL6,0.006335542,True,outside,False,False
CR158ee290a-3449,10076.28409090909,18025.074090909093,Inh_OB_CPA6,0.0033138588,True,outside,False,False
CR158ee290a-345,11621.83,18476.43136363636,Inh_LGE_like_FOXP1_DGKH,0.00052669767,True,outside,False,False
CR158ee290a-3450,19678.30933333333,13473.074666666666,Ex_DACH2_NR4A3,0.0042566843,True,outside,False,False
CR158ee290a-3451,5874.519166666666,17468.685833333333,Ex_SATB2_OVOA,0.0008950794,True,outside,False,False
CR158ee290a-3452,23725.2425,21075.758125,Inh_MGE_like_SST_SLC24A2,0.0013510373,True,outside,False,False
CR158ee290a-3453,12273.5705,18883.2065,Ex_DACH2_ITGA9,0.0017333531,True,outside,False,False
CR158ee290a-3454,24822.639545454545,9023.098636363637,Inh_MGE_like_SST_PVALB,0.00065758347,True,outside,False,False
CR158ee290a-3455,13665.42909090909,10822.180909090908,Inh_MGE_like_SST_SLC24A2,0.0015346592,True,e,True,False
CR158ee290a-3456,10422.175263157897,16175.960000000001,Ex_DACH2_NR4A3,0.001411033,True,e,True,False
CR158ee290a-3457,19826.983448275863,8123.188620689655,Ex_SATB2_FOXP2,0.0017337633,True,outside,False,False
CR158ee290a-3458,19674.59375,1222.39625,Ex_DACH2_MGAT4C,0.0015938862,True,outside,False,False
CR158ee290a-3459,18225.775,12430.313333333334,Ex_SATB2_FOXP2,0.0006388803,True,outside,False,False
CR158ee290a-346,9826.967647058822,14423.65588235294,Inh_MGE_like_SST_PVALB,0.00094551564,True,e,True,False
CR158ee290a-3460,9025.002,14680.304,Inh_OB_CPA6,0.002674989,True,e,True,False
CR158ee290a-3461,25022.16714285714,5817.922380952381,Ex_DACH2_ITGA9,0.0022602037,True,outside,False,False
CR158ee290a-3462,28586.648571428574,9185.222857142857,Ex_DACH2_ZMAT4,0.0021064687,True,outside,False,False
CR158ee290a-3463,6767.534615384615,13574.816153846152,Inh_MGE_like_SST_SLC24A2,0.002919386,True,e,True,False
CR158ee290a-3464,18122.71909090909,16224.958636363635,Inh_MGE_like_SST_PVALB,0.0005851846,True,outside,False,False
CR158ee290a-3465,22626.626,8625.372,Ex_SATB2_FOXP2,0.0009169193,True,outside,False,False
CR158ee290a-3466,13277.245,8178.02,Inh_MGE_like_SST_SLC24A2,0.0028739208,True,outside,False,False
CR158ee290a-3467,19873.01875,15474.66833333333,Ex_SATB2_OVOA,0.0009413608,True,outside,False,False
CR158ee290a-3468,11034.1975,9725.774166666666,Ex_DACH2_ADAMTS5,0.0011778101,True,outside,False,False
CR158ee290a-3469,7721.1025,7483.52625,Ex_SATB2_FOXP2,0.001332765,True,outside,False,False
CR158ee290a-347,30914.70333333333,5977.537333333333,Ex_BCL6,0.0009422588,True,outside,False,False
CR158ee290a-3470,11673.6425,8872.610833333334,Ex_DACH2_NR4A3,0.0041532787,True,outside,False,False
CR158ee290a-3471,23417.545454545456,10523.445,Ex_SATB2_SOX6,0.00043010298,True,outside,False,False
CR158ee290a-3472,8225.701052631579,21381.008421052637,Ex_DACH2_ZMAT4,0.0017943068,True,outside,False,False
CR158ee290a-3473,9033.9665,7871.3675,Ex_DACH2_ITGA9,0.002616584,True,outside,False,False
CR158ee290a-3474,26685.22133333333,10830.149333333333,Ex_DACH2_CEMIP,0.002706125,True,outside,False,False
CR158ee290a-3475,23725.362222222222,9377.004444444445,Ex_DACH2_SLIT2,0.007311147,True,outside,False,False
CR158ee290a-3476,11475.262857142856,11925.882857142855,Ex_DACH2_RORB,0.0015170441,True,e,True,False
CR158ee290a-3477,5872.297777777778,19222.755555555555,Inh_LGE_like_FOXP1_DGKH,0.0010304154,True,outside,False,False
CR158ee290a-3478,11079.373333333331,15922.99,Inh_MGE_like_SST_PVALB,0.0008616776,True,e,True,False
CR158ee290a-3479,14081.056363636364,12075.623636363636,Ex_DACH2_ADAMTS5,0.0014525371,True,e,True,False
CR158ee290a-348,23030.771764705878,12572.566470588235,Inh_MGE_like_SST_PVALB,0.00094897597,True,outside,False,False
CR158ee290a-3480,22787.6645,3616.6775,Ex_BCL6,0.0030707114,True,outside,False,False
CR158ee290a-3481,29371.132142857143,4382.011428571429,Inh_MGE_like_SST_ABI3BP,0.0036030018,True,outside,False,False
CR158ee290a-3482,11377.707499999999,16522.93,Ex_DACH2_CEMIP,0.002876219,True,e,True,False
CR158ee290a-3483,9482.13,15581.835000000001,Ex_DACH2_CEMIP,0.0051697246,True,e,True,False
CR158ee290a-3484,14328.517000000002,12974.888,Inh_LGE_like_FOXP1_DGKH,0.00053146353,True,outside,False,False
CR158ee290a-3485,5829.595714285714,12170.210714285717,Ex_DACH2_RORB,0.00067315315,True,e,True,False
CR158ee290a-3486,7021.163625,22100.431125000003,Ex_KIAA1217,0.0014976898,True,outside,False,False
CR158ee290a-3487,22934.470769230767,16472.453846153847,Inh_LGE_like_FOXP1_DGKH,0.0013369852,True,outside,False,False
CR158ee290a-3488,22373.375625,10969.331875,Ex_DACH2_GRIK4,0.0019164241,True,outside,False,False
CR158ee290a-3489,7370.366500000001,19569.9555,Inh_LGE_like_FOXP2,0.0012675045,True,outside,False,False
CR158ee290a-349,20972.040625,18830.99625,Ex_DACH2_GRIK4,0.0010766464,True,outside,False,False
CR158ee290a-3490,14982.375833333334,17869.879166666666,Ex_DACH2_RORB,0.0026220575,True,outside,False,False
CR158ee290a-3491,27225.375,8627.246666666666,Ex_BCL6,0.002344933,True,outside,False,False
CR158ee290a-3492,19930.465,20822.934,Ex_SATB2_SOX6,0.0004675249,True,outside,False,False
CR158ee290a-3493,11612.113,7132.490999999999,Ex_DACH2_GRIK4,0.001515048,True,mvl,False,True
CR158ee290a-3494,20723.076666666664,17214.200833333332,Ex_DACH2_NR4A3,0.0021176753,True,outside,False,False
CR158ee290a-3495,13624.391428571427,16029.352380952381,Ex_DACH2_ZMAT4,0.0018823093,True,e,True,False
CR158ee290a-3496,19576.210625,19130.34875,Ex_DACH2_CEMIP,0.0010789864,True,outside,False,False
CR158ee290a-3497,22325.045384615387,8774.06923076923,Ex_SATB2_ZNF385B,0.0021569263,True,outside,False,False
CR158ee290a-3498,13468.15222222222,673.67,Ex_DACH2_CEMIP,0.0043401746,True,outside,False,False
CR158ee290a-3499,13573.80625,16630.4175,Ex_DACH2_ADAMTS5,0.0009829885,True,e,True,False
CR158ee290a-35,23218.505625,18231.304375,Ex_DACH2_ADAMTS5,0.0011765203,True,outside,False,False
CR158ee290a-350,23025.13052631579,7323.185789473684,Ex_DACH2_NR4A3,0.004401269,True,outside,False,False
CR158ee290a-3500,25378.09,4716.4367647058825,Ex_DACH2_GRIK4,0.001007329,True,outside,False,False
CR158ee290a-3501,12623.768,16228.534666666666,Ex_DACH2_ADAMTS5,0.0008792473,True,e,True,False
CR158ee290a-3502,5418.053999999999,13776.401000000002,Ex_DACH2_GRIK4,0.0017726622,True,e,True,False
CR158ee290a-3503,26768.7165,18973.6125,Ex_DACH2_MGAT4C,0.0022250533,True,outside,False,False
CR158ee290a-3504,11780.216666666667,10369.9125,Ex_SATB2_OVOA,0.0014175016,True,e,True,False
CR158ee290a-3505,10122.22076923077,6672.332307692308,Ex_SATB2_SOX6,0.0005692415,True,mvl,False,True
CR158ee290a-3506,19523.319,9074.367,Ex_SATB2_ZNF385B,0.0015945729,True,outside,False,False
CR158ee290a-3507,13925.876666666669,16417.24111111111,Ex_DACH2_RORB,0.0020499805,True,e,True,False
CR158ee290a-3508,11623.858571428573,15731.15285714286,Ex_KIAA1217,0.0023626739,True,e,True,False
CR158ee290a-3509,11726.7945,15775.9325,Ex_DACH2_CEMIP,0.0032678104,True,e,True,False
CR158ee290a-351,29384.5275,8181.019374999999,Ex_DACH2_ZMAT4,0.001567258,True,outside,False,False
CR158ee290a-3510,22375.835,9772.567142857142,Ex_SATB2_ZNF385B,0.0010571621,True,outside,False,False
CR158ee290a-3511,5433.932857142857,12268.267142857143,Inh_MGE_like_SST_PVALB,0.00076781295,True,e,True,False
CR158ee290a-3512,20310.165,24726.67375,Ex_BCL6,0.0024347452,True,outside,False,False
CR158ee290a-3513,11628.484545454545,12425.77,Ex_DACH2_MGAT4C,0.00072617485,True,e,True,False
CR158ee290a-3514,11316.386666666667,16278.441666666666,Inh_LGE_like_FOXP2,0.0006875561,True,e,True,False
CR158ee290a-3515,12030.522307692308,12674.25692307692,Ex_SATB2_SOX6,0.0006407324,True,e,True,False
CR158ee290a-3516,16125.025454545454,4476.793636363636,Ex_DACH2_MGAT4C,0.0013671222,True,outside,False,False
CR158ee290a-3517,26080.637586206896,6827.369655172414,Ex_SATB2_OVOA,0.0011138959,True,outside,False,False
CR158ee290a-3518,20161.889000000003,9834.059,Inh_MGE_like_SST_PVALB,0.0007824864,True,outside,False,False
CR158ee290a-3519,20680.0715,16222.682,Ex_DACH2_ADAMTS5,0.000709179,True,outside,False,False
CR158ee290a-352,17470.702,15529.708,Ex_DACH2_CEMIP,0.0034924773,True,outside,False,False
CR158ee290a-3520,7983.513000000002,6926.410000000001,Ex_SATB2_OVOA,0.00072434364,True,outside,False,False
CR158ee290a-3521,16576.581052631576,2569.214210526316,Ex_SATB2_SOX6,0.00039950138,True,outside,False,False
CR158ee290a-3522,6925.3277777777785,7717.966666666666,Ex_DACH2_SLIT2,0.010005847,True,outside,False,False
CR158ee290a-3523,16876.475000000002,2982.3841666666667,Ex_SATB2_FOXP2,0.0013040766,True,outside,False,False
CR158ee290a-3524,18173.985882352943,20273.356470588235,Inh_OB_CPA6,0.001024797,True,outside,False,False
CR158ee290a-3525,11978.684827586208,14027.046551724135,Ex_DACH2_MGAT4C,0.0015213733,True,e,True,False
CR158ee290a-3526,8774.183181818182,21174.39136363636,Inh_LGE_like_FOXP2,0.0010530453,True,outside,False,False
CR158ee290a-3527,11928.8655,15827.213999999998,Ex_KIAA1217,0.00088363537,True,e,True,False
CR158ee290a-3528,19263.053333333333,10267.452,Inh_MGE_like_SST_SLC24A2,0.0028682065,True,outside,False,False
CR158ee290a-3529,24963.699285714283,3172.179285714286,Inh_LGE_like_FOXP2,0.0014647888,True,outside,False,False
CR158ee290a-353,19322.277,12422.754,Inh_LGE_like_FOXP1_DGKH,0.001077668,True,outside,False,False
CR158ee290a-3530,8122.932592592592,22723.064444444444,Inh_LGE_like_FOXP2,0.0012834824,True,outside,False,False
CR158ee290a-3531,23072.153529411764,17021.923529411764,Inh_MGE_like_SST_PVALB,0.0008518548,True,outside,False,False
CR158ee290a-3532,10127.031999999997,23068.018666666667,Ex_SATB2_OVOA,0.001026133,True,outside,False,False
CR158ee290a-3533,25222.5325,5082.179375,Ex_DACH2_CEMIP,0.004093217,True,outside,False,False
CR158ee290a-3534,10523.151818181816,14425.100909090908,Ex_DACH2_GRIK4,0.0028109553,True,e,True,False
CR158ee290a-3535,8374.680833333334,11875.381666666666,Ex_DACH2_GRIK4,0.0005582336,True,e,True,False
CR158ee290a-3536,8622.422142857144,14626.68142857143,Ex_SATB2_FOXP2,0.0011813246,True,e,True,False
CR158ee290a-3537,21128.410666666667,16224.341333333336,Ex_DACH2_MGAT4C,0.0004977333,True,outside,False,False
CR158ee290a-3538,13825.685454545455,15672.061818181815,Ex_DACH2_GRIK4,0.0037366892,True,e,True,False
CR158ee290a-3539,19124.300666666662,10114.218666666666,Ex_BCL6,0.0053965542,True,outside,False,False
CR158ee290a-354,7768.926499999999,15775.1985,Inh_MGE_like_SST_PVALB,0.0009732505,True,e,True,False
CR158ee290a-3540,7728.779333333335,19027.48933333333,Inh_OB_CPA6,0.00193319,True,outside,False,False
CR158ee290a-3541,8471.801904761905,17918.512380952383,Ex_SATB2_OVOA,0.0011652925,True,outside,False,False
CR158ee290a-3542,31921.61909090909,10376.492727272727,Ex_SATB2_ZNF385B,0.000699642,True,outside,False,False
CR158ee290a-3543,10228.104000000001,17871.1224,Inh_LGE_like_FOXP2,0.0006319905,True,outside,False,False
CR158ee290a-3544,6915.878333333333,5917.29,Inh_LGE_like_FOXP2,0.0005549815,True,outside,False,False
CR158ee290a-3545,21479.07,13230.304545454544,Ex_DACH2_MGAT4C,0.0009832804,True,outside,False,False
CR158ee290a-3546,8128.365806451614,14915.96,Ex_DACH2_MGAT4C,0.001438423,True,e,True,False
CR158ee290a-3547,23735.03,13833.656923076924,Ex_SATB2_FOXP2,0.0017444608,True,outside,False,False
CR158ee290a-3548,20171.03692307692,13329.196923076923,Inh_LGE_like_FOXP1_DGKH,0.0010764273,True,outside,False,False
CR158ee290a-3549,23669.864,19873.505,Ex_DACH2_ADAMTS5,0.0011416333,True,outside,False,False
CR158ee290a-355,14076.773,7777.420000000001,Ex_BCL6,0.0033092173,True,outside,False,False
CR158ee290a-3550,17522.828529411767,9777.064117647058,Inh_MGE_like_SST_PVALB,0.0009881557,True,outside,False,False
CR158ee290a-3551,4782.224666666666,11727.262,Inh_OB_CPA6,0.0065629273,True,outside,False,False
CR158ee290a-3552,13329.216999999999,12877.138,Ex_DACH2_MGAT4C,0.0010032846,True,e,True,False
CR158ee290a-3553,15666.473846153847,10268.497692307692,Inh_MGE_like_SST_SLC24A2,0.0009812905,True,outside,False,False
CR158ee290a-3554,8721.904615384616,18372.536153846155,Inh_MGE_like_SST_SLC24A2,0.0009063678,True,outside,False,False
CR158ee290a-3555,10721.422857142858,15569.474285714285,Ex_KIAA1217,0.0025496664,True,e,True,False
CR158ee290a-3556,21926.06380952381,9871.10380952381,Ex_SATB2_ZNF385B,0.001195143,True,outside,False,False
CR158ee290a-3557,27272.4325,4127.1103125,Ex_DACH2_MGAT4C,0.0011453533,True,outside,False,False
CR158ee290a-3558,13976.227272727272,15918.21818181818,Ex_DACH2_ADAMTS5,0.0005180289,True,e,True,False
CR158ee290a-3559,7127.1990000000005,19574.701,Ex_DACH2_ADAMTS5,0.00064900634,True,outside,False,False
CR158ee290a-356,23823.40090909091,18223.600909090903,Inh_OB_CPA6,0.0066533783,True,outside,False,False
CR158ee290a-3560,8322.41,19374.69090909091,Ex_SATB2_FOXP2,0.0013609353,True,outside,False,False
CR158ee290a-3561,3521.71,14221.56588235294,Ex_DACH2_MGAT4C,0.001729436,True,outside,False,False
CR158ee290a-3562,24570.58444444444,12825.345555555556,Ex_DACH2_GRIK4,0.0005914419,True,outside,False,False
CR158ee290a-3563,7970.702857142857,17723.588571428572,Ex_DACH2_MGAT4C,0.0012617193,True,outside,False,False
CR158ee290a-3564,14024.463333333339,8969.443333333333,Inh_LGE_like_FOXP2,0.0005383474,True,outside,False,False
CR158ee290a-3565,24633.562142857143,8036.038571428571,Ex_DACH2_ITGA9,0.002009086,True,outside,False,False
CR158ee290a-3566,23266.186666666665,15923.918666666668,Ex_DACH2_LHX2,0.020237546,True,outside,False,False
CR158ee290a-3567,25318.8545,18825.15,Inh_MGE_like_SST_PVALB,0.0013564581,True,outside,False,False
CR158ee290a-3568,7029.726,10527.3385,Ex_DACH2_RORB,0.006022424,True,e,True,False
CR158ee290a-3569,9828.76,8068.342727272728,Ex_SATB2_OVOA,0.0006318865,True,outside,False,False
CR158ee290a-357,30973.346875,10481.62375,Ex_DACH2_GRIK4,0.0023620545,True,outside,False,False
CR158ee290a-3570,11966.544545454544,15272.906363636363,Ex_SATB2_SOX6,0.00046859676,True,e,True,False
CR158ee290a-3571,27120.717714285714,12832.740857142857,Inh_LGE_like_FOXP1_DGKH,0.0011516077,True,outside,False,False
CR158ee290a-3572,14374.044285714286,28767.58071428572,Inh_LGE_like_FOXP1_DGKH,0.0011621203,True,outside,False,False
CR158ee290a-3573,10421.844,9526.585333333333,Ex_DACH2_RORB,0.0019537262,True,outside,False,False
CR158ee290a-3574,15932.882,577.2986666666667,Ex_SATB2_ZNF385B,0.0018704409,True,outside,False,False
CR158ee290a-3575,24082.38357142857,10469.488571428572,Ex_DACH2_CEMIP,0.004947308,True,outside,False,False
CR158ee290a-3576,17066.501500000002,11027.0165,Inh_LGE_like_FOXP2,0.00043641494,True,outside,False,False
CR158ee290a-3577,21673.042222222222,14281.437777777775,Ex_DACH2_SLIT2,0.013848012,True,outside,False,False
CR158ee290a-3578,7173.575909090909,19927.92909090909,Ex_DACH2_GRIK4,0.003206739,True,outside,False,False
CR158ee290a-3579,27230.102727272733,18075.04727272727,Ex_DACH2_MGAT4C,0.0011340057,True,outside,False,False
CR158ee290a-358,11222.648571428572,16476.985714285714,Inh_LGE_like_FOXP1_DGKH,0.0011552084,True,e,True,False
CR158ee290a-3580,27318.890416666665,12274.780833333332,Ex_DACH2_ADAMTS5,0.000994727,True,outside,False,False
CR158ee290a-3581,12020.354,18327.076,Inh_LGE_like_FOXP2,0.0009380693,True,outside,False,False
CR158ee290a-3582,29114.648,14622.893000000002,Ex_DACH2_GRIK4,0.0006377304,True,outside,False,False
CR158ee290a-3583,18818.403333333332,11671.528888888888,Ex_SATB2_OVOA,0.0012480493,True,outside,False,False
CR158ee290a-3584,27279.495,18726.02333333333,Ex_SATB2_FOXP2,0.001065823,True,outside,False,False
CR158ee290a-3585,6379.542,19823.248,Ex_SATB2_SOX6,0.00048598487,True,outside,False,False
CR158ee290a-3586,24922.769375,15469.56,Ex_KIAA1217,0.0017181418,True,outside,False,False
CR158ee290a-3587,14673.609166666669,11729.099166666669,Inh_MGE_like_SST_PVALB,0.0008628119,True,outside,False,False
CR158ee290a-3588,23367.302666666666,5381.509333333333,Ex_DACH2_NR4A3,0.0027291223,True,outside,False,False
CR158ee290a-3589,19777.09375,15121.33,Ex_DACH2_CEMIP,0.00110109,True,outside,False,False
CR158ee290a-359,15325.408888888887,17941.07222222222,Ex_DACH2_RORB,0.0025933934,True,outside,False,False
CR158ee290a-3590,8433.5075,9279.485,Ex_DACH2_ADAMTS5,0.0011669488,True,outside,False,False
CR158ee290a-3591,25873.5,9318.898333333333,Inh_LGE_like_FOXP2,0.001374308,True,outside,False,False
CR158ee290a-3592,21926.36,2779.3866666666668,Ex_SATB2_OVOA,0.0028450708,True,outside,False,False
CR158ee290a-3593,5826.88,13818.794166666668,Ex_DACH2_RORB,0.0014236151,True,e,True,False
CR158ee290a-3594,21776.252272727277,4480.811363636364,Ex_DACH2_NR4A3,0.0024796743,True,outside,False,False
CR158ee290a-3595,16527.025333333335,25680.012,Inh_LGE_like_FOXP1_DGKH,0.0011979761,True,outside,False,False
CR158ee290a-3596,5127.367916666667,11631.882083333332,Inh_MGE_like_SST_PVALB,0.0010445373,True,outside,False,False
CR158ee290a-3597,9018.628571428571,23576.830952380948,Inh_OB_CPA6,0.0014160316,True,outside,False,False
CR158ee290a-3598,20074.618333333336,15588.574166666667,Ex_SATB2_FOXP2,0.002154292,True,outside,False,False
CR158ee290a-3599,8882.099,19921.371,Inh_LGE_like_FOXP2,0.00135131,True,outside,False,False
CR158ee290a-36,6623.238181818181,11471.47181818182,Inh_MGE_like_SST_PVALB,0.00080892094,True,e,True,False
CR158ee290a-360,7080.72,13875.83769230769,Ex_DACH2_ADAMTS5,0.00093496765,True,e,True,False
CR158ee290a-3600,10722.912,14566.988,Ex_SATB2_FOXP2,0.00094014924,True,e,True,False
